x,y,a,uv,ua
0.0,0.08759998658782477,-1.390768219999993,0.0,-0.3076923076923077
0.0,0.08759998658782477,-1.4215374399999927,0.0,-0.3076923076923077
0.0,0.08759998658782477,-1.4523066599999925,0.0,-0.3076923076923077
0.0,0.08759998658782477,-1.4830758899999923,0.0,-0.3076923076923077
0.0,0.08759998658782477,-1.513845119999992,0.0,-0.3076923076923077
0.0,0.08759998658782477,-1.5446143499999918,0.0,-0.3076923076923077
0.0,0.08759998658782477,-1.5753835799999916,0.0,-0.3076923076923077
0.0,0.08759998658782477,-1.6061528099999913,0.0,-0.3076923076923077
0.0,0.08759998658782477,-1.624614339999991,0.002,0.0
0.001997103864886036,0.08749240253754575,-1.624614339999991,0.002,0.0
0.003994207729006924,0.08738481848730796,-1.624614339999991,0.002,0.0
0.005991311592390304,0.0872772344371099,-1.624614339999991,0.002,0.0
0.00798841545557255,0.08716965038692268,-1.624614339999991,0.002,0.0
0.009985519318785349,0.0870620663367338,-1.624614339999991,0.002,0.0
0.011982623182110056,0.0869544822865389,-1.624614339999991,0.002,0.0
0.013979727045572082,0.08684689823633661,-1.624614339999991,0.002,0.0
0.015976830909176593,0.08673931418612664,-1.624614339999991,0.002,0.0
0.01797393477292146,0.08663173013590911,-1.624614339999991,0.002,0.0
0.019971038636800807,0.08652414608568433,-1.624614339999991,0.002,0.0
0.021968142500806878,0.08641656203545273,-1.624614339999991,0.002,0.0
0.023965246364930453,0.0863089779852148,-1.624614339999991,0.002,0.0
0.02596235022916102,0.08620139393497109,-1.624614339999991,0.002,0.0
0.0279594540934872,0.08609380988472223,-1.624614339999991,0.002,0.0
0.029956557957896285,0.08598622583446891,-1.624614339999991,0.002,0.0
0.031953661822374975,0.08587864178421184,-1.624614339999991,0.002,0.0
0.03395076568690926,0.08577105773395177,-1.624614339999991,0.002,0.0
0.03594786955148445,0.08566347368368951,-1.624614339999991,0.002,0.0
0.03794497341608559,0.08555588963342585,-1.624614339999991,0.002,0.0
0.0399420772806974,0.0854483055831616,-1.624614339999991,0.002,0.0
0.04193918114530452,0.08534072153289762,-1.624614339999991,0.002,0.0
0.04393628500989159,0.08523313748263472,-1.624614339999991,0.002,0.0
0.04593338887444349,0.08512555343237371,-1.624614339999991,0.002,0.0
0.04793049273894533,0.0850179693821154,-1.624614339999991,0.002,0.0
0.049927596603382855,0.08491038533186054,-1.624614339999991,0.002,0.0
0.05192470046774237,0.0848028012816099,-1.624614339999991,0.002,0.0
0.053921804332011006,0.08469521723136415,-1.624614339999991,0.002,0.0
0.05591890819617673,0.08458763318112394,-1.624614339999991,0.002,0.0
0.05791601206022861,0.08448004913088987,-1.624614339999991,0.002,0.0
0.05991311592415682,0.08437246508066246,-1.624614339999991,0.002,0.0
0.061910219787952754,0.08426488103044218,-1.624614339999991,0.002,0.0
0.06390732365160909,0.0841572969802294,-1.624614339999991,0.002,0.0
0.06590442751511992,0.08404971293002447,-1.624614339999991,0.002,0.0
0.06790153137848079,0.08394212887982762,-1.624614339999991,0.002,0.0
0.06989863524168871,0.08383454482963901,-1.624614339999991,0.002,0.0
