x,y,a
1.6550744591870783e-06,0.14687343834240385,-6.899359071399949e-05
1.3884588122215663e-06,0.14887326678391194,-7.202089139149956e-05
1.1108866140172246e-06,0.15087308156000748,-7.410987430226462e-05
8.249277710567432e-07,0.15287288097818497,-7.523922978984988e-05
5.332352669992797e-07,0.15487266349952075,-7.539723686448352e-05
2.3851865272971097e-07,0.15687242775410762,-7.458188027528116e-05
-5.6483027830304744e-08,0.15887217255479233,-7.280087051102993e-05
-3.49028606706441e-07,0.16087189690907713,-7.007156653926902e-05
-6.364021813829167e-07,0.16287160002906562,-6.642080205205025e-05
-9.159402516128821e-07,0.16487128133935075,-6.188461698596048e-05
-1.185058332222172e-06,0.16687094048276693,-5.650789699773825e-05
-1.4412767763009973e-06,0.16887057732394792,-5.03439245231395e-05
-1.6822455503271195e-06,0.17087019195065561,-4.345384592109233e-05
-1.9057677143052322e-06,0.17286978467286718,-3.590606004738708e-05
-2.1098213721055273e-06,0.17486935601963144,-2.7775534389296168e-05
-2.2925798727171215e-06,0.17686890673372785,-1.9143055607892348e-05
-2.4524300610819374e-06,0.17886843776418268,-1.0094422000073954e-05
-2.5879883954384573e-06,0.18086795025672117,-7.195859582244991e-07
-2.698114771116229e-06,0.18286744554225212,8.888244986181156e-06
-2.7819239123311064e-06,0.18486692512350425,1.8633539551139555e-05
-2.8387942179939922e-06,0.18686639065994898,2.8419397204518507e-05
-2.8683739736079167e-06,0.18886584395116418,3.814851624670727e-05
-2.870584867240622e-06,0.19086528691880605,4.77241658031257e-05
-2.8456227741524415e-06,0.19286472158737256,5.7051152016110894e-05
-2.793955802503335e-06,0.19486415006395058,6.603676880373116e-05
-2.7163196194842443e-06,0.1968635745171517,7.459172368663398e-05
-2.613710104895298e-06,0.1988629971554462,8.263102946347244e-05
-2.4873734050305233e-06,0.20086242020511275,9.007485282850124e-05
-2.338793486602689e-06,0.2028618458880228,9.684931148856832e-05
-2.169677314869239e-06,0.20486127639948123,0.00010288721182251414
-1.9819378038505113e-06,0.20686071388634225,0.00010812871973996013
-1.7776747090463e-06,0.2088601604256178,0.00011252195805265112
-1.5591536536489045e-06,0.2108596180037901,0.00011602352441222153
-1.3287834972208033e-06,0.21285908849703158,0.00011859892464947155
-1.0890922732234783e-06,0.2148585736525283,0.00012022291719835187
-8.427019359436001e-07,0.21685807507108962,0.00012087976517350142
-5.923021684033789e-07,0.21885759419121611,0.00012056339358874415
-3.406235137136201e-07,0.220857132274782,0.00011927745014473253
-9.041009723460431e-08,0.2228566903944731,0.00011703526897081144
1.5560778669906467e-07,0.22485626942310408,0.00011385973768571589
3.9474095066100747e-07,0.22685587002492008,0.00010978306908369248
6.243681796042537e-07,0.2288554926489689,0.000104846479724918
8.419624175867895e-07,0.23085513752461007,9.909977861130409e-05
1.0451160139072162e-06,0.23285480465920497,9.26008700493853e-05
1.2315647769252004e-06,0.23485449383801238,8.541517564317021e-05
1.3992105944877215e-06,0.23685420462629186,7.761498117095304e-05
1.5461423950000424e-06,0.23885393637359484,6.927871485404596e-05
1.6706552405424634e-06,0.24085368822020417,6.049016420378322e-05
1.7712673599310685e-06,0.24285345910565792,5.133763926511757e-05
1.8467349518330009e-06,0.24485324777927706,4.1913090592915355e-05
1.8960646109987218e-06,0.2468530528125931,3.2311190763375124e-05
1.9185232517605243e-06,0.2488528726135552,2.262838859539761e-05
1.9136454306978213e-06,0.25085270544237614,1.2961945524153505e-05
1.8812379949119043e-06,0.25285254942886287,3.408963751962603e-06
1.8213820096165721e-06,0.254852402591059,-5.934584104443604e-06
1.7344319452043963e-06,0.25685226285501594,-1.4974814165519785e-05
1.6210121327758856e-06,0.25885212807549535,-2.3620869654614815e-05
1.482010522795886e-06,0.2608519960573973,-3.1785829076016005e-05
1.3185698095966833e-06,0.26285186457770043,-3.9387575119692187e-05
1.1320760105388613e-06,0.2648517314076946,-4.63496155961251e-05
9.24144613540244e-07,0.26685159433528144,-5.260184816778595e-05
6.966044321669202e-07,0.2688514511871218,-5.808126123002962e-05
4.51479328950827e-07,0.2708512998504034,-6.273256391168516e-05
1.9096798985095045e-07,0.27285113829401225,-6.650873887899464e-05
-8.257804782792351e-08,0.27485096458889086,-6.937151241695065e-05
-3.666778944437487e-07,0.27685077692738036,-7.129173706389492e-05
-6.587460994821395e-07,0.27885057364134747,-7.224968297289226e-05
-9.561184873335161e-07,0.28085035321891477,-7.223523508623191e-05
-1.2560787791569816e-06,0.2828501143196238,-7.124799414300646e-05
-1.5558857351782613e-06,0.28484985578787664,-6.929728051784652e-05
-1.8528005461983333e-06,0.28684957666452093,-6.640204085410374e-05
-2.144114199820996e-06,0.28884927619645984,-6.259065844261502e-05
-2.42717454917998e-06,0.2908489538441906,-5.790066923876309e-05
-2.6994128127509466e-06,0.2928486092871957,-5.237838638591397e-05
-2.9583692412025197e-06,0.2948482424271316,-4.6078437004457416e-05
-3.2017176942982117e-06,0.29684785338878655,-3.906321589903299e-05
-3.4272888830323493e-06,0.2988474425187955,-3.140226166084142e-05
-3.633092044109639e-06,0.3008470103821285,-2.3171561413651176e-05
-3.817334831015447e-06,0.30284655775638947,-1.445279118207151e-05
-3.978441222289053e-06,0.30484608562398385,-5.332499473775891e-06
-4.1150672690124696e-06,0.3068455951622364,4.098757743011204e-06
