x,y,a
0.06653967287730447,-1.5452809987773566e-06,-4.9469024734333055e-05
0.06853910492249149,-1.5001077244711059e-06,-5.852865361085794e-05
0.07053853219121045,-1.4290889715064807e-06,-6.718419886507178e-05
0.07253795686862738,-1.3330763168950102e-06,-7.534949466543104e-05
0.07453738116553997,-1.213171549407813e-06,-8.29432751578663e-05
0.07653680729629532,-1.0707156641101944e-06,-8.988998593775484e-05
0.07853623745668219,-9.072754670778783e-07,-9.612053845143496e-05
0.08053567380201818,-7.246279240959461e-07,-0.00010157299981229712
0.0825351184256495,-5.247424096737787e-07,-0.00010619321115475857
0.08453457333807705,-3.0976103371481394e-07,-0.00010993532836932632
0.08653404044691515,-8.197724204288787e-08,-0.00011276227982872823
0.08853352153788226,1.5618709498608385e-07,-0.00011464613654806052
0.09053301825701046,4.02205877355249e-07,-0.00011556839108673381
0.09253253209425041,6.534740118485451e-07,-0.00011552014241455743
0.0945320643686328,9.073334381524337e-07,-0.00011450218489576077
0.09653161621513315,1.1610996844684657e-06,-0.0001125250004998483
0.09853118857336905,1.4120886872316882e-06,-0.0001096086543127878
0.10053078217824167,1.6576436073539271e-06,-0.00010578259438059063
0.10253039755261355,1.8951613746591072e-06,-0.00010108535787613046
0.10453003500209504,2.1221186954683475e-06,-9.556418650429842e-05
0.10652969461199126,2.33609726345616e-06,-8.927455497605751e-05
0.10852937624643998,2.534807921743458e-06,-8.227961723870884e-05
0.11052907954974914,2.716113534809679e-06,-7.464957597788195e-05
0.11252880394992212,2.878050341636943e-06,-6.646098167066808e-05
0.11452854866433568,3.0188475766853314e-06,-5.7795968172649126e-05
0.11652831270751643,3.1369451626532357e-06,-4.874143246172462e-05
0.1185280949009389,3.231009297805116e-06,-3.938816671615137e-05
0.1205278938847499,3.299945782530738e-06,-2.9829951390134993e-05
0.1225277081313036,3.342910951832461e-06,-2.016261833401235e-05
0.12452753596037454,3.3593201040073144e-06,-1.0483093322594259e-05
0.1265273755558983,3.348853341818327e-06,-8.884275494065286e-07
0.12852722498407448,3.3114587674425603e-06,8.525172228831312e-06
0.1305270822126532,3.247352999366026e-06,1.766330519896925e-05
0.13252694513121296,3.1570190059576083e-06,2.6434320039020067e-05
0.13452681157222945,3.0412012774871105e-06,3.4750231057444585e-05
0.13652667933272453,2.900898384782009e-06,4.252759775801145e-05
0.13852654619627994,2.7373529988329614e-06,4.9688359024719475e-05
0.14052640995519552,2.55203947139413e-06,5.616061357099505e-05
0.14252626843257,2.346649100324951e-06,6.187933883229854e-05
0.14452611950408298,2.123073227336104e-06,6.678704110651325e-05
0.146525961119259,1.8833843367749386e-06,7.083433041882912e-05
0.14852579132199992,1.6298153446025263e-06,7.39804143591935e-05
0.15052560827017833,1.3647372845667783e-06,7.619350593725041e-05
0.15252541025409486,1.0906356143331935e-06,7.745114137034006e-05
0.15452519571361217,8.100853786874483e-07,7.774040462173564e-05
0.1565249632537929,5.257254779513672e-07,7.705805644656825e-05
0.15852471165888307,2.402322985550431e-07,7.541056664482242e-05
0.16052443990449972,-4.370703057024268e-08,7.28140492153605e-05
0.16252414716789895,-3.234214883976365e-07,6.929410106018526e-05
0.1645238328362208,-5.962828510874164e-07,6.488554586299822e-05
0.16652349651262754,-8.597319532629136e-07,5.9632085717657515e-05
0.16852313802027316,-1.1113042588698252e-06,5.358586400247541e-05
