x,y,a,uv,ua
0.10226277166561815,0.17566995681732459,-1.1507639600000008,0.002,0.0
0.10408885488459485,0.17648550634266397,-1.1507639600000008,0.002,0.0
0.10591504523663284,0.17730110371484645,-1.1507639600000008,0.002,0.0
0.10774110135071248,0.17811664113483067,-1.1507639600000008,0.002,0.0
0.10956722821403224,0.17893221015222982,-1.1507639600000008,0.002,0.0
0.11139337178613866,0.17974778663196306,-1.1507639600000008,0.002,0.0
0.11139337178613866,0.17974778663196306,-1.1507616600000006,0.002,0.0
0.11139337178613866,0.17974778663196306,-1.1507631500000004,0.002,0.0
0.11321951163865347,0.18056336322469677,-1.1507631500000004,0.002,0.0
0.1150456349719284,0.18137893243973408,-1.1507631500000004,0.002,0.0
0.1150456349719284,0.18137893243973408,-1.1753790800000008,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-1.2061472800000006,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-1.2369175200000004,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-1.2676849200000007,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-1.2984553000000005,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-1.3292239200000004,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-1.3599931500000002,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-1.3907631900000004,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-1.4215329099999998,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-1.45230162,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-1.4830710800000002,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-1.5138401100000003,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-1.5446092399999998,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-1.5753786299999994,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-1.6061470199999999,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-1.6369161700000001,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-1.6676858600000006,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-1.6984555100000005,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-1.7292235200000006,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-1.7599942000000004,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-1.7907637699999999,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-1.8215322599999997,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-1.8523017799999995,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-1.8830696799999993,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-1.913839499999999,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-1.944608969999999,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-1.9753768099999993,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-2.0061473099999994,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-2.036916819999999,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-2.067685589999999,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-2.098455639999999,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-2.1292250499999987,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-2.159993629999999,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-2.1907631899999984,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-2.2215316799999982,0.0,-0.3076923076923077
0.1150456349719284,0.18137893243973408,-2.2399938199999987,0.002,0.0
0.11661417101098173,0.18013830075627346,-2.2399938199999987,0.002,0.0
0.11818281331434506,0.17889758502318534,-2.2399938199999987,0.002,0.0
0.11975143009706034,0.17765688947562294,-2.2399938199999987,0.002,0.0
0.11975143009706034,0.17765688947562294,-2.239992339999999,0.002,0.0
0.11975143009706034,0.17765688947562294,-2.2399946999999987,0.002,0.0
0.11975143009706034,0.17765688947562294,-2.239992429999999,0.002,0.0
0.11975143009706034,0.17765688947562294,-2.2399939799999995,0.002,0.0
0.12132001874494015,0.17641621577329095,-2.2399939799999995,0.002,0.0
0.12132001874494015,0.17641621577329095,-2.2399919399999995,0.002,0.0
0.12288869262129906,0.17517547986164114,-2.2399919399999995,0.002,0.0
0.12445724044914978,0.17393484364752126,-2.2399919399999995,0.002,0.0
0.12602583036262516,0.17269417414595606,-2.2399919399999995,0.002,0.0
0.12759447753161837,0.17145345935838324,-2.2399919399999995,0.002,0.0
